,date,location,new_cases,new_deaths,total_cases,total_deaths
7169,2020-01-15,Sri Lanka,0,0,0,0
7170,2020-01-16,Sri Lanka,0,0,0,0
7171,2020-01-17,Sri Lanka,0,0,0,0
7172,2020-01-18,Sri Lanka,0,0,0,0
7173,2020-01-19,Sri Lanka,0,0,0,0
7174,2020-01-20,Sri Lanka,0,0,0,0
7175,2020-01-21,Sri Lanka,0,0,0,0
7176,2020-01-22,Sri Lanka,0,0,0,0
7177,2020-01-23,Sri Lanka,0,0,0,0
7178,2020-01-24,Sri Lanka,0,0,0,0
7179,2020-01-25,Sri Lanka,0,0,0,0
7180,2020-01-26,Sri Lanka,0,0,0,0
7181,2020-01-27,Sri Lanka,0,0,0,0
7182,2020-01-28,Sri Lanka,1,0,1,0
7183,2020-01-29,Sri Lanka,0,0,1,0
7184,2020-01-30,Sri Lanka,0,0,1,0
7185,2020-01-31,Sri Lanka,0,0,1,0
7186,2020-02-01,Sri Lanka,0,0,1,0
7187,2020-02-02,Sri Lanka,0,0,1,0
7188,2020-02-03,Sri Lanka,0,0,1,0
7189,2020-02-04,Sri Lanka,0,0,1,0
7190,2020-02-05,Sri Lanka,0,0,1,0
7191,2020-02-06,Sri Lanka,0,0,1,0
7192,2020-02-07,Sri Lanka,0,0,1,0
7193,2020-02-08,Sri Lanka,0,0,1,0
7194,2020-02-09,Sri Lanka,0,0,1,0
7195,2020-02-10,Sri Lanka,0,0,1,0
7196,2020-02-11,Sri Lanka,0,0,1,0
7197,2020-02-12,Sri Lanka,0,0,1,0
7198,2020-02-13,Sri Lanka,0,0,1,0
7199,2020-02-14,Sri Lanka,0,0,1,0
7200,2020-02-15,Sri Lanka,0,0,1,0
7201,2020-02-16,Sri Lanka,0,0,1,0
7202,2020-02-17,Sri Lanka,0,0,1,0
7203,2020-02-18,Sri Lanka,0,0,1,0
7204,2020-02-19,Sri Lanka,0,0,1,0
7205,2020-02-20,Sri Lanka,0,0,1,0
7206,2020-02-21,Sri Lanka,0,0,1,0
7207,2020-02-22,Sri Lanka,0,0,1,0
7208,2020-02-23,Sri Lanka,0,0,1,0
7209,2020-02-24,Sri Lanka,0,0,1,0
7210,2020-02-25,Sri Lanka,0,0,1,0
7211,2020-02-26,Sri Lanka,0,0,1,0
7212,2020-02-27,Sri Lanka,0,0,1,0
7213,2020-02-28,Sri Lanka,0,0,1,0
7214,2020-02-29,Sri Lanka,0,0,1,0
7215,2020-03-01,Sri Lanka,0,0,1,0
7216,2020-03-02,Sri Lanka,0,0,1,0
7217,2020-03-12,Sri Lanka,1,0,2,0
7218,2020-03-13,Sri Lanka,1,0,3,0
7219,2020-03-14,Sri Lanka,3,0,6,0
7220,2020-03-15,Sri Lanka,5,0,11,0
7221,2020-03-16,Sri Lanka,8,0,19,0
7222,2020-03-17,Sri Lanka,10,0,29,0
7223,2020-03-18,Sri Lanka,13,0,42,0
7224,2020-03-19,Sri Lanka,0,0,42,0
7225,2020-03-20,Sri Lanka,11,0,53,0
7226,2020-03-21,Sri Lanka,13,0,66,0
7227,2020-03-22,Sri Lanka,12,0,78,0
7228,2020-03-23,Sri Lanka,9,0,87,0
7229,2020-03-24,Sri Lanka,10,0,97,0
7230,2020-03-25,Sri Lanka,5,0,102,0
7231,2020-03-26,Sri Lanka,0,0,102,0
7232,2020-03-27,Sri Lanka,4,0,106,0
7233,2020-03-28,Sri Lanka,0,0,106,0
7234,2020-03-29,Sri Lanka,9,1,115,1
7235,2020-03-30,Sri Lanka,5,0,120,1
7236,2020-03-31,Sri Lanka,0,0,120,1
7237,2020-04-01,Sri Lanka,2,1,122,2
7238,2020-04-02,Sri Lanka,21,0,143,2
7239,2020-03-14,Sudan,1,0,1,0
7240,2020-03-15,Sudan,0,1,1,1
7241,2020-03-16,Sudan,0,0,1,1
7242,2020-03-17,Sudan,0,0,1,1
7243,2020-03-18,Sudan,0,0,1,1
7244,2020-03-19,Sudan,1,0,2,1
7245,2020-03-20,Sudan,0,0,2,1
7246,2020-03-21,Sudan,0,0,2,1
7247,2020-03-22,Sudan,0,0,2,1
7248,2020-03-23,Sudan,0,0,2,1
7249,2020-03-24,Sudan,0,0,2,1
7250,2020-03-25,Sudan,1,0,3,1
7251,2020-03-26,Sudan,0,0,3,1
7252,2020-03-27,Sudan,0,0,3,1
7253,2020-03-28,Sudan,0,0,3,1
7254,2020-03-29,Sudan,2,0,5,1
7255,2020-03-30,Sudan,0,0,5,1
7256,2020-03-31,Sudan,1,1,6,2
7257,2020-04-01,Sudan,1,0,7,2
7258,2020-04-02,Sudan,0,0,7,2
7259,2020-03-15,Suriname,1,0,1,0
7260,2020-03-21,Suriname,0,0,1,0
7261,2020-03-22,Suriname,4,0,5,0
7262,2020-03-23,Suriname,0,0,5,0
7263,2020-03-24,Suriname,1,0,6,0
7264,2020-03-25,Suriname,2,0,8,0
7265,2020-03-26,Suriname,0,0,8,0
7266,2020-03-27,Suriname,0,0,8,0
7267,2020-03-28,Suriname,0,0,8,0
7268,2020-03-29,Suriname,0,0,8,0
7269,2020-03-30,Suriname,0,0,8,0
7270,2020-03-31,Suriname,0,0,8,0
7271,2020-04-01,Suriname,2,0,10,0
7272,2020-04-02,Suriname,0,0,10,0
7273,2020-03-15,Swaziland,1,0,1,0
7274,2020-03-16,Swaziland,0,0,1,0
7275,2020-03-17,Swaziland,0,0,1,0
7276,2020-03-18,Swaziland,0,0,1,0
7277,2020-03-19,Swaziland,0,0,1,0
7278,2020-03-20,Swaziland,0,0,1,0
7279,2020-03-21,Swaziland,0,0,1,0
7280,2020-03-22,Swaziland,0,0,1,0
7281,2020-03-23,Swaziland,3,0,4,0
7282,2020-03-24,Swaziland,0,0,4,0
7283,2020-03-25,Swaziland,0,0,4,0
7284,2020-03-26,Swaziland,0,0,4,0
7285,2020-03-27,Swaziland,2,0,6,0
7286,2020-03-28,Swaziland,3,0,9,0
7287,2020-03-29,Swaziland,0,0,9,0
7288,2020-03-30,Swaziland,0,0,9,0
7289,2020-03-31,Swaziland,0,0,9,0
7290,2020-04-01,Swaziland,0,0,9,0
7291,2020-04-02,Swaziland,0,0,9,0
7292,2019-12-31,Sweden,0,0,0,0
7293,2020-01-01,Sweden,0,0,0,0
7294,2020-01-02,Sweden,0,0,0,0
7295,2020-01-03,Sweden,0,0,0,0
7296,2020-01-04,Sweden,0,0,0,0
7297,2020-01-05,Sweden,0,0,0,0
7298,2020-01-06,Sweden,0,0,0,0
7299,2020-01-07,Sweden,0,0,0,0
7300,2020-01-08,Sweden,0,0,0,0
7301,2020-01-09,Sweden,0,0,0,0
7302,2020-01-10,Sweden,0,0,0,0
7303,2020-01-11,Sweden,0,0,0,0
7304,2020-01-12,Sweden,0,0,0,0
7305,2020-01-13,Sweden,0,0,0,0
7306,2020-01-14,Sweden,0,0,0,0
7307,2020-01-15,Sweden,0,0,0,0
7308,2020-01-16,Sweden,0,0,0,0
7309,2020-01-17,Sweden,0,0,0,0
7310,2020-01-18,Sweden,0,0,0,0
7311,2020-01-19,Sweden,0,0,0,0
7312,2020-01-20,Sweden,0,0,0,0
7313,2020-01-21,Sweden,0,0,0,0
7314,2020-01-22,Sweden,0,0,0,0
7315,2020-01-23,Sweden,0,0,0,0
7316,2020-01-24,Sweden,0,0,0,0
7317,2020-01-25,Sweden,0,0,0,0
7318,2020-01-26,Sweden,0,0,0,0
7319,2020-01-27,Sweden,0,0,0,0
7320,2020-01-28,Sweden,0,0,0,0
7321,2020-01-29,Sweden,0,0,0,0
7322,2020-01-30,Sweden,0,0,0,0
7323,2020-01-31,Sweden,0,0,0,0
7324,2020-02-01,Sweden,1,0,1,0
7325,2020-02-02,Sweden,0,0,1,0
7326,2020-02-03,Sweden,0,0,1,0
7327,2020-02-04,Sweden,0,0,1,0
7328,2020-02-05,Sweden,0,0,1,0
7329,2020-02-06,Sweden,0,0,1,0
7330,2020-02-07,Sweden,0,0,1,0
7331,2020-02-08,Sweden,0,0,1,0
7332,2020-02-09,Sweden,0,0,1,0
7333,2020-02-10,Sweden,0,0,1,0
7334,2020-02-11,Sweden,0,0,1,0
7335,2020-02-12,Sweden,0,0,1,0
7336,2020-02-13,Sweden,0,0,1,0
7337,2020-02-14,Sweden,0,0,1,0
7338,2020-02-15,Sweden,0,0,1,0
7339,2020-02-16,Sweden,0,0,1,0
7340,2020-02-17,Sweden,0,0,1,0
7341,2020-02-18,Sweden,0,0,1,0
7342,2020-02-19,Sweden,0,0,1,0
7343,2020-02-20,Sweden,0,0,1,0
7344,2020-02-21,Sweden,0,0,1,0
7345,2020-02-22,Sweden,0,0,1,0
7346,2020-02-23,Sweden,0,0,1,0
7347,2020-02-24,Sweden,0,0,1,0
7348,2020-02-25,Sweden,0,0,1,0
7349,2020-02-26,Sweden,0,0,1,0
7350,2020-02-27,Sweden,1,0,2,0
7351,2020-02-28,Sweden,5,0,7,0
7352,2020-02-29,Sweden,5,0,12,0
7353,2020-03-01,Sweden,1,0,13,0
7354,2020-03-02,Sweden,1,0,14,0
7355,2020-03-03,Sweden,1,0,15,0
7356,2020-03-04,Sweden,9,0,24,0
7357,2020-03-05,Sweden,11,0,35,0
7358,2020-03-06,Sweden,26,0,61,0
7359,2020-03-07,Sweden,76,0,137,0
7360,2020-03-08,Sweden,24,0,161,0
7361,2020-03-09,Sweden,42,0,203,0
7362,2020-03-10,Sweden,45,0,248,0
7363,2020-03-11,Sweden,78,0,326,0
7364,2020-03-12,Sweden,136,1,462,1
7365,2020-03-13,Sweden,158,0,620,1
7366,2020-03-14,Sweden,155,0,775,1
7367,2020-03-15,Sweden,149,0,924,1
7368,2020-03-16,Sweden,108,2,1032,3
7369,2020-03-17,Sweden,89,4,1121,7
7370,2020-03-18,Sweden,46,1,1167,8
7371,2020-03-19,Sweden,134,2,1301,10
7372,2020-03-20,Sweden,122,0,1423,10
7373,2020-03-21,Sweden,200,6,1623,16
7374,2020-03-22,Sweden,123,4,1746,20
7375,2020-03-23,Sweden,160,1,1906,21
7376,2020-03-24,Sweden,110,4,2016,25
7377,2020-03-25,Sweden,256,11,2272,36
7378,2020-03-26,Sweden,238,6,2510,42
7379,2020-03-27,Sweden,296,24,2806,66
7380,2020-03-28,Sweden,240,26,3046,92
7381,2020-03-29,Sweden,401,10,3447,102
7382,2020-03-30,Sweden,253,8,3700,110
7383,2020-03-31,Sweden,328,36,4028,146
7384,2020-04-01,Sweden,407,34,4435,180
7385,2020-04-02,Sweden,512,59,4947,239
7386,2019-12-31,Switzerland,0,0,0,0
7387,2020-01-01,Switzerland,0,0,0,0
7388,2020-01-02,Switzerland,0,0,0,0
7389,2020-01-03,Switzerland,0,0,0,0
7390,2020-01-04,Switzerland,0,0,0,0
7391,2020-01-05,Switzerland,0,0,0,0
7392,2020-01-06,Switzerland,0,0,0,0
7393,2020-01-07,Switzerland,0,0,0,0
7394,2020-01-08,Switzerland,0,0,0,0
7395,2020-01-09,Switzerland,0,0,0,0
7396,2020-01-10,Switzerland,0,0,0,0
7397,2020-01-11,Switzerland,0,0,0,0
7398,2020-01-12,Switzerland,0,0,0,0
7399,2020-01-13,Switzerland,0,0,0,0
7400,2020-01-14,Switzerland,0,0,0,0
7401,2020-01-15,Switzerland,0,0,0,0
7402,2020-01-16,Switzerland,0,0,0,0
7403,2020-01-17,Switzerland,0,0,0,0
7404,2020-01-18,Switzerland,0,0,0,0
7405,2020-01-19,Switzerland,0,0,0,0
7406,2020-01-20,Switzerland,0,0,0,0
7407,2020-01-21,Switzerland,0,0,0,0
7408,2020-01-22,Switzerland,0,0,0,0
7409,2020-01-23,Switzerland,0,0,0,0
7410,2020-01-24,Switzerland,0,0,0,0
7411,2020-01-25,Switzerland,0,0,0,0
7412,2020-01-26,Switzerland,0,0,0,0
7413,2020-01-27,Switzerland,0,0,0,0
7414,2020-01-28,Switzerland,0,0,0,0
7415,2020-01-29,Switzerland,0,0,0,0
7416,2020-01-30,Switzerland,0,0,0,0
7417,2020-01-31,Switzerland,0,0,0,0
7418,2020-02-01,Switzerland,0,0,0,0
7419,2020-02-02,Switzerland,0,0,0,0
7420,2020-02-03,Switzerland,0,0,0,0
7421,2020-02-04,Switzerland,0,0,0,0
7422,2020-02-05,Switzerland,0,0,0,0
7423,2020-02-06,Switzerland,0,0,0,0
7424,2020-02-07,Switzerland,0,0,0,0
7425,2020-02-08,Switzerland,0,0,0,0
7426,2020-02-09,Switzerland,0,0,0,0
7427,2020-02-10,Switzerland,0,0,0,0
7428,2020-02-11,Switzerland,0,0,0,0
7429,2020-02-12,Switzerland,0,0,0,0
7430,2020-02-13,Switzerland,0,0,0,0
7431,2020-02-14,Switzerland,0,0,0,0
7432,2020-02-15,Switzerland,0,0,0,0
7433,2020-02-16,Switzerland,0,0,0,0
7434,2020-02-17,Switzerland,0,0,0,0
7435,2020-02-18,Switzerland,0,0,0,0
7436,2020-02-19,Switzerland,0,0,0,0
7437,2020-02-20,Switzerland,0,0,0,0
7438,2020-02-21,Switzerland,0,0,0,0
7439,2020-02-22,Switzerland,0,0,0,0
7440,2020-02-23,Switzerland,0,0,0,0
7441,2020-02-24,Switzerland,0,0,0,0
7442,2020-02-25,Switzerland,0,0,0,0
7443,2020-02-26,Switzerland,1,0,1,0
7444,2020-02-27,Switzerland,0,0,1,0
7445,2020-02-28,Switzerland,7,0,8,0
7446,2020-02-29,Switzerland,4,0,12,0
7447,2020-03-01,Switzerland,6,0,18,0
7448,2020-03-02,Switzerland,6,0,24,0
7449,2020-03-03,Switzerland,6,0,30,0
7450,2020-03-04,Switzerland,7,0,37,0
7451,2020-03-05,Switzerland,20,0,57,0
7452,2020-03-06,Switzerland,30,1,87,1
7453,2020-03-07,Switzerland,122,0,209,1
7454,2020-03-08,Switzerland,55,0,264,1
7455,2020-03-09,Switzerland,68,1,332,2
7456,2020-03-10,Switzerland,42,0,374,2
7457,2020-03-11,Switzerland,116,1,490,3
7458,2020-03-12,Switzerland,152,1,642,4
7459,2020-03-13,Switzerland,212,0,854,4
7460,2020-03-14,Switzerland,267,3,1121,7
7461,2020-03-15,Switzerland,238,4,1359,11
7462,2020-03-16,Switzerland,841,2,2200,13
7463,2020-03-17,Switzerland,0,1,2200,14
7464,2020-03-18,Switzerland,450,5,2650,19
7465,2020-03-19,Switzerland,360,2,3010,21
7466,2020-03-20,Switzerland,878,12,3888,33
7467,2020-03-21,Switzerland,952,10,4840,43
7468,2020-03-22,Switzerland,1237,13,6077,56
7469,2020-03-23,Switzerland,894,4,6971,60
7470,2020-03-24,Switzerland,1044,6,8015,66
7471,2020-03-25,Switzerland,774,20,8789,86
7472,2020-03-26,Switzerland,925,17,9714,103
7473,2020-03-27,Switzerland,1000,58,10714,161
7474,2020-03-28,Switzerland,1390,36,12104,197
7475,2020-03-29,Switzerland,1048,38,13152,235
7476,2020-03-30,Switzerland,1122,22,14274,257
7477,2020-03-31,Switzerland,1138,38,15412,295
7478,2020-04-01,Switzerland,696,78,16108,373
7479,2020-04-02,Switzerland,962,5,17070,378
7480,2020-03-23,Syria,1,0,1,0
7481,2020-03-24,Syria,0,0,1,0
7482,2020-03-25,Syria,0,0,1,0
7483,2020-03-26,Syria,0,0,1,0
7484,2020-03-27,Syria,4,0,5,0
7485,2020-03-28,Syria,0,0,5,0
7486,2020-03-29,Syria,0,0,5,0
7487,2020-03-30,Syria,4,1,9,1
7488,2020-03-31,Syria,1,1,10,2
7489,2020-04-01,Syria,0,0,10,2
7490,2020-04-02,Syria,0,0,10,2
7491,2019-12-31,Taiwan,0,0,0,0
7492,2020-01-01,Taiwan,0,0,0,0
7493,2020-01-02,Taiwan,0,0,0,0
7494,2020-01-03,Taiwan,0,0,0,0
7495,2020-01-04,Taiwan,0,0,0,0
7496,2020-01-05,Taiwan,0,0,0,0
7497,2020-01-06,Taiwan,0,0,0,0
7498,2020-01-07,Taiwan,0,0,0,0
7499,2020-01-08,Taiwan,0,0,0,0
7500,2020-01-09,Taiwan,0,0,0,0
7501,2020-01-10,Taiwan,0,0,0,0
7502,2020-01-11,Taiwan,0,0,0,0
7503,2020-01-12,Taiwan,0,0,0,0
7504,2020-01-13,Taiwan,0,0,0,0
7505,2020-01-14,Taiwan,0,0,0,0
7506,2020-01-15,Taiwan,0,0,0,0
7507,2020-01-16,Taiwan,0,0,0,0
7508,2020-01-17,Taiwan,0,0,0,0
7509,2020-01-18,Taiwan,0,0,0,0
7510,2020-01-19,Taiwan,0,0,0,0
7511,2020-01-20,Taiwan,0,0,0,0
7512,2020-01-21,Taiwan,1,0,1,0
7513,2020-01-22,Taiwan,0,0,1,0
7514,2020-01-23,Taiwan,0,0,1,0
7515,2020-01-24,Taiwan,0,0,1,0
7516,2020-01-25,Taiwan,2,0,3,0
7517,2020-01-26,Taiwan,0,0,3,0
7518,2020-01-27,Taiwan,2,0,5,0
7519,2020-01-28,Taiwan,2,0,7,0
7520,2020-01-29,Taiwan,1,0,8,0
7521,2020-01-30,Taiwan,0,0,8,0
7522,2020-01-31,Taiwan,1,0,9,0
7523,2020-02-01,Taiwan,1,0,10,0
7524,2020-02-02,Taiwan,0,0,10,0
7525,2020-02-03,Taiwan,0,0,10,0
7526,2020-02-04,Taiwan,0,0,10,0
7527,2020-02-05,Taiwan,1,0,11,0
7528,2020-02-06,Taiwan,0,0,11,0
7529,2020-02-07,Taiwan,5,0,16,0
7530,2020-02-08,Taiwan,1,0,17,0
7531,2020-02-09,Taiwan,1,0,18,0
7532,2020-02-10,Taiwan,0,0,18,0
7533,2020-02-11,Taiwan,0,0,18,0
7534,2020-02-12,Taiwan,0,0,18,0
7535,2020-02-13,Taiwan,0,0,18,0
7536,2020-02-14,Taiwan,0,0,18,0
7537,2020-02-15,Taiwan,0,0,18,0
7538,2020-02-16,Taiwan,0,0,18,0
7539,2020-02-17,Taiwan,2,1,20,1
7540,2020-02-18,Taiwan,2,0,22,1
7541,2020-02-19,Taiwan,0,0,22,1
7542,2020-02-20,Taiwan,2,0,24,1
7543,2020-02-21,Taiwan,0,0,24,1
7544,2020-02-22,Taiwan,2,0,26,1
7545,2020-02-23,Taiwan,0,0,26,1
7546,2020-02-24,Taiwan,2,0,28,1
7547,2020-02-25,Taiwan,2,0,30,1
7548,2020-02-26,Taiwan,1,0,31,1
7549,2020-02-27,Taiwan,1,0,32,1
7550,2020-02-28,Taiwan,2,0,34,1
7551,2020-02-29,Taiwan,5,0,39,1
7552,2020-03-01,Taiwan,1,0,40,1
7553,2020-03-02,Taiwan,0,0,40,1
7554,2020-03-03,Taiwan,1,0,41,1
7555,2020-03-04,Taiwan,1,0,42,1
7556,2020-03-06,Taiwan,2,0,44,1
7557,2020-03-07,Taiwan,1,0,45,1
7558,2020-03-08,Taiwan,0,0,45,1
7559,2020-03-09,Taiwan,0,0,45,1
7560,2020-03-11,Taiwan,3,0,48,1
7561,2020-03-12,Taiwan,0,0,48,1
7562,2020-03-13,Taiwan,1,0,49,1
7563,2020-03-14,Taiwan,4,0,53,1
7564,2020-03-15,Taiwan,6,0,59,1
7565,2020-03-16,Taiwan,0,0,59,1
7566,2020-03-17,Taiwan,8,0,67,1
7567,2020-03-18,Taiwan,10,0,77,1
7568,2020-03-19,Taiwan,31,0,108,1
7569,2020-03-20,Taiwan,0,0,108,1
7570,2020-03-21,Taiwan,27,1,135,2
7571,2020-03-22,Taiwan,18,0,153,2
7572,2020-03-23,Taiwan,12,0,165,2
7573,2020-03-24,Taiwan,30,0,195,2
7574,2020-03-25,Taiwan,21,0,216,2
7575,2020-03-26,Taiwan,19,0,235,2
7576,2020-03-27,Taiwan,17,0,252,2
7577,2020-03-28,Taiwan,15,0,267,2
7578,2020-03-29,Taiwan,16,0,283,2
7579,2020-03-30,Taiwan,23,3,306,5
7580,2020-03-31,Taiwan,0,0,306,5
7581,2020-04-01,Taiwan,16,0,322,5
7582,2020-04-02,Taiwan,17,0,339,5
7583,2020-03-17,Tanzania,1,0,1,0
7584,2020-03-18,Tanzania,0,0,1,0
7585,2020-03-19,Tanzania,2,0,3,0
7586,2020-03-20,Tanzania,0,0,3,0
7587,2020-03-21,Tanzania,0,0,3,0
7588,2020-03-22,Tanzania,3,0,6,0
7589,2020-03-23,Tanzania,6,0,12,0
7590,2020-03-24,Tanzania,0,0,12,0
7591,2020-03-25,Tanzania,0,0,12,0
7592,2020-03-26,Tanzania,0,0,12,0
7593,2020-03-27,Tanzania,1,0,13,0
7594,2020-03-28,Tanzania,0,0,13,0
7595,2020-03-29,Tanzania,0,1,13,1
7596,2020-03-30,Tanzania,1,0,14,1
7597,2020-03-31,Tanzania,5,0,19,1
7598,2020-04-01,Tanzania,0,0,19,1
7599,2020-04-02,Tanzania,1,0,20,1
7600,2019-12-31,Thailand,0,0,0,0
7601,2020-01-01,Thailand,0,0,0,0
7602,2020-01-02,Thailand,0,0,0,0
7603,2020-01-03,Thailand,0,0,0,0
7604,2020-01-04,Thailand,0,0,0,0
7605,2020-01-05,Thailand,0,0,0,0
7606,2020-01-06,Thailand,0,0,0,0
7607,2020-01-07,Thailand,0,0,0,0
7608,2020-01-08,Thailand,0,0,0,0
7609,2020-01-09,Thailand,0,0,0,0
7610,2020-01-10,Thailand,0,0,0,0
7611,2020-01-11,Thailand,0,0,0,0
7612,2020-01-12,Thailand,0,0,0,0
7613,2020-01-13,Thailand,1,0,1,0
7614,2020-01-14,Thailand,0,0,1,0
7615,2020-01-15,Thailand,0,0,1,0
7616,2020-01-16,Thailand,0,0,1,0
7617,2020-01-17,Thailand,1,0,2,0
7618,2020-01-18,Thailand,0,0,2,0
7619,2020-01-19,Thailand,0,0,2,0
7620,2020-01-20,Thailand,0,0,2,0
7621,2020-01-21,Thailand,0,0,2,0
7622,2020-01-22,Thailand,2,0,4,0
7623,2020-01-23,Thailand,0,0,4,0
7624,2020-01-24,Thailand,0,0,4,0
7625,2020-01-25,Thailand,1,0,5,0
7626,2020-01-26,Thailand,0,0,5,0
7627,2020-01-27,Thailand,3,0,8,0
7628,2020-01-28,Thailand,6,0,14,0
7629,2020-01-29,Thailand,0,0,14,0
7630,2020-01-30,Thailand,0,0,14,0
7631,2020-01-31,Thailand,0,0,14,0
7632,2020-02-01,Thailand,5,0,19,0
7633,2020-02-02,Thailand,0,0,19,0
7634,2020-02-03,Thailand,0,0,19,0
7635,2020-02-04,Thailand,0,0,19,0
7636,2020-02-05,Thailand,6,0,25,0
7637,2020-02-06,Thailand,0,0,25,0
7638,2020-02-07,Thailand,0,0,25,0
7639,2020-02-08,Thailand,7,0,32,0
7640,2020-02-09,Thailand,0,0,32,0
7641,2020-02-10,Thailand,0,0,32,0
7642,2020-02-11,Thailand,0,0,32,0
7643,2020-02-12,Thailand,1,0,33,0
7644,2020-02-13,Thailand,0,0,33,0
7645,2020-02-14,Thailand,0,0,33,0
7646,2020-02-15,Thailand,1,0,34,0
7647,2020-02-16,Thailand,0,0,34,0
7648,2020-02-17,Thailand,0,0,34,0
7649,2020-02-18,Thailand,1,0,35,0
7650,2020-02-19,Thailand,0,0,35,0
7651,2020-02-20,Thailand,0,0,35,0
7652,2020-02-21,Thailand,0,0,35,0
7653,2020-02-22,Thailand,0,0,35,0
7654,2020-02-23,Thailand,0,0,35,0
7655,2020-02-24,Thailand,0,0,35,0
7656,2020-02-25,Thailand,2,0,37,0
7657,2020-02-26,Thailand,3,0,40,0
7658,2020-02-27,Thailand,0,0,40,0
7659,2020-02-28,Thailand,0,0,40,0
7660,2020-02-29,Thailand,2,0,42,0
7661,2020-03-01,Thailand,0,1,42,1
7662,2020-03-02,Thailand,1,0,43,1
7663,2020-03-05,Thailand,4,0,47,1
7664,2020-03-07,Thailand,3,0,50,1
7665,2020-03-11,Thailand,9,0,59,1
7666,2020-03-12,Thailand,11,0,70,1
7667,2020-03-14,Thailand,12,0,82,1
7668,2020-03-15,Thailand,0,0,82,1
7669,2020-03-16,Thailand,32,0,114,1
7670,2020-03-17,Thailand,63,0,177,1
7671,2020-03-18,Thailand,0,0,177,1
7672,2020-03-19,Thailand,0,0,177,1
7673,2020-03-20,Thailand,35,0,212,1
7674,2020-03-21,Thailand,154,0,366,1
7675,2020-03-22,Thailand,233,0,599,1
7676,2020-03-23,Thailand,122,0,721,1
7677,2020-03-24,Thailand,106,3,827,4
7678,2020-03-25,Thailand,107,0,934,4
7679,2020-03-26,Thailand,111,0,1045,4
7680,2020-03-27,Thailand,91,1,1136,5
7681,2020-03-28,Thailand,0,0,1136,5
7682,2020-03-29,Thailand,109,1,1245,6
7683,2020-03-30,Thailand,143,1,1388,7
7684,2020-03-31,Thailand,263,3,1651,10
7685,2020-04-01,Thailand,0,0,1651,10
7686,2020-04-02,Thailand,120,2,1771,12
7687,2020-03-22,Timor,1,0,1,0
7688,2020-03-23,Timor,0,0,1,0
7689,2020-03-24,Timor,0,0,1,0
7690,2020-03-25,Timor,0,0,1,0
7691,2020-03-26,Timor,0,0,1,0
7692,2020-03-27,Timor,0,0,1,0
7693,2020-03-28,Timor,0,0,1,0
7694,2020-03-29,Timor,0,0,1,0
7695,2020-03-30,Timor,0,0,1,0
7696,2020-03-31,Timor,0,0,1,0
7697,2020-04-01,Timor,0,0,1,0
7698,2020-04-02,Timor,0,0,1,0
7699,2020-03-07,Togo,1,0,1,0
7700,2020-03-15,Togo,0,0,1,0
7701,2020-03-16,Togo,0,0,1,0
7702,2020-03-17,Togo,0,0,1,0
7703,2020-03-18,Togo,0,0,1,0
7704,2020-03-19,Togo,0,0,1,0
7705,2020-03-20,Togo,0,0,1,0
7706,2020-03-21,Togo,8,0,9,0
7707,2020-03-22,Togo,6,0,15,0
7708,2020-03-23,Togo,0,0,15,0
7709,2020-03-24,Togo,3,0,18,0
7710,2020-03-25,Togo,0,0,18,0
7711,2020-03-26,Togo,5,0,23,0
7712,2020-03-27,Togo,1,0,24,0
7713,2020-03-28,Togo,1,1,25,1
7714,2020-03-29,Togo,3,0,28,1
7715,2020-03-30,Togo,2,0,30,1
7716,2020-03-31,Togo,4,0,34,1
7717,2020-04-01,Togo,0,0,34,1
7718,2020-04-02,Togo,2,1,36,2
7719,2020-03-13,Trinidad and Tobago,1,0,1,0
7720,2020-03-14,Trinidad and Tobago,1,0,2,0
7721,2020-03-15,Trinidad and Tobago,0,0,2,0
7722,2020-03-16,Trinidad and Tobago,2,0,4,0
7723,2020-03-17,Trinidad and Tobago,1,0,5,0
7724,2020-03-18,Trinidad and Tobago,2,0,7,0
7725,2020-03-19,Trinidad and Tobago,2,0,9,0
7726,2020-03-20,Trinidad and Tobago,0,0,9,0
7727,2020-03-21,Trinidad and Tobago,0,0,9,0
7728,2020-03-22,Trinidad and Tobago,40,0,49,0
7729,2020-03-23,Trinidad and Tobago,1,0,50,0
7730,2020-03-24,Trinidad and Tobago,1,0,51,0
7731,2020-03-25,Trinidad and Tobago,6,0,57,0
7732,2020-03-26,Trinidad and Tobago,3,1,60,1
7733,2020-03-27,Trinidad and Tobago,5,0,65,1
7734,2020-03-28,Trinidad and Tobago,1,1,66,2
7735,2020-03-29,Trinidad and Tobago,8,0,74,2
7736,2020-03-30,Trinidad and Tobago,4,1,78,3
7737,2020-03-31,Trinidad and Tobago,7,0,85,3
7738,2020-04-01,Trinidad and Tobago,2,0,87,3
7739,2020-04-02,Trinidad and Tobago,2,2,89,5
7740,2020-03-03,Tunisia,1,0,1,0
7741,2020-03-10,Tunisia,1,0,2,0
7742,2020-03-11,Tunisia,3,0,5,0
7743,2020-03-12,Tunisia,2,0,7,0
7744,2020-03-13,Tunisia,6,0,13,0
7745,2020-03-14,Tunisia,3,0,16,0
7746,2020-03-15,Tunisia,0,0,16,0
7747,2020-03-16,Tunisia,2,0,18,0
7748,2020-03-17,Tunisia,2,0,20,0
7749,2020-03-18,Tunisia,4,0,24,0
7750,2020-03-19,Tunisia,5,0,29,0
